well_name,flowback_days,liquid_rate,surface_pressure,temp,gor,water_cut,fbhp,sand_hr,cum_sand,choke
Potomac 1H,1,1,4008,100,0.1,0.99,9223.93,30,30,16
Potomac 1H,1.041666667,3048,4008,100,40.216,0.708661417,6053.05,39,69,16
Potomac 1H,1.083333333,2304,4018,100,33.176,0.645833333,6034.42,42,111,16
Potomac 1H,1.125,4296,4018,100,33.951,0.770949721,6274.42,21,132,16
Potomac 1H,1.166666667,3144,4013,100,34.5,0.755725191,6202.45,11,143,16
Potomac 1H,1.208333333,4128,4005,100,36.878,0.761627907,6197.35,7,150,16
Potomac 1H,1.25,3720,3999,100,35.077,0.748387097,6176.14,7,157,16
Potomac 1H,1.291666667,4080,3993,100,37.395,0.747058824,6149.44,6,163,16
Potomac 1H,1.333333333,4080,3984,100,34.364,0.741176471,6163.48,6,169,16
Potomac 1H,1.375,3576,3982,100,38.27,0.751677852,6121.61,6,175,16
Potomac 1H,1.416666667,3672,3959,100,35.1,0.738562092,6110.24,4,179,16
Potomac 1H,1.458333333,3528,3922,100,43.297,0.74829932,5999.89,30,209,16
Potomac 1H,1.5,3744,3914,100,40.775,0.743589744,6009.9,10,219,16
Potomac 1H,1.541666667,3912,3910,100,1.439,0.748466258,8375.94,13,232,16
Potomac 1H,1.583333333,4416,3901,100,1.347,0.733695652,8365.1,13,245,16
Potomac 1H,1.625,4536,3895,100,1.587,0.756613757,8333.69,13,258,16
Potomac 1H,1.666666667,4080,3932,100,1.619,0.752941176,8349.74,18,276,16
Potomac 1H,1.708333333,2352,3904,100,2.107,0.714285714,8068.37,22,298,16
Potomac 1H,1.75,3216,3865,100,1.471,0.746268657,8311.92,7,305,16
Potomac 1H,1.791666667,2856,3847,100,1.543,0.705882353,8165.25,6,311,16
Potomac 1H,1.833333333,3984,3863,100,1.385,0.765060241,8389.25,6,317,18
Potomac 1H,1.875,3912,3880,100,1.714,0.785276074,8358.81,5,322,18
Potomac 1H,1.916666667,3960,3882,100,1.568,0.775757576,8377.22,3,325,18
Potomac 1H,1.958333333,4416,3852,100,1.705,0.760869565,8264.47,4,329,18
Potomac 1H,2,5376,3859,100,1.536,0.75,8298.96,35,364,20
Potomac 1H,2.041666667,4584,3864,100,1.54,0.738219895,8269.55,55,419,20
Potomac 1H,2.083333333,5472,3832,100,1.435,0.728070175,8251.57,71,490,20
Potomac 1H,2.125,5904,3797,100,1.412,0.723577236,8215.01,59,549,20
Potomac 1H,2.166666667,6144,3779,100,1.5,0.734375,8192.45,115,664,22
Potomac 1H,2.208333333,6744,3747,100,1.48,0.733096085,8166.13,95,759,22
Potomac 1H,2.25,5088,3761,100,1.607,0.712264151,8076.27,97,856,22
Potomac 1H,2.291666667,5472,3714,100,1.54,0.723684211,8082.75,110,966,22
Potomac 1H,2.333333333,6240,3721,100,1.522,0.742307692,8146.64,210,1176,24
Potomac 1H,2.375,6792,3710,100,1.507,0.74204947,8142.11,214,1390,24
Potomac 1H,2.416666667,6408,3704,100,1.778,0.730337079,8012.89,206,1596,24
Potomac 1H,2.458333333,6648,3688,100,1.63,0.736462094,8062.64,204,1800,24
Potomac 1H,2.5,5856,3683,100,1.559,0.721311475,8039.77,209,2009,24
Potomac 1H,2.541666667,6336,3687,100,1.681,0.738636364,8049.43,195,2204,24
Potomac 1H,2.583333333,6672,3679,100,1.658,0.737410072,8046.81,206,2410,24
Potomac 1H,2.625,6264,3635,100,1.657,0.731800766,7986.12,214,2624,24
Potomac 1H,2.666666667,6744,3625,100,1.632,0.729537367,7980.14,215,2839,24
Potomac 1H,2.708333333,6360,3621,100,1.69,0.732075472,7962.03,221,3060,24
Potomac 1H,2.75,6144,3613,100,1.71,0.73046875,7942.31,225,3285,24
Potomac 1H,2.791666667,6264,3612,100,1.69,0.727969349,7941.6,214,3499,24
Potomac 1H,2.833333333,6288,3591,100,1.653,0.72519084,7925.46,209,3708,24
Potomac 1H,2.875,6384,3591,100,1.575,0.72556391,7953.62,218,3926,24
Potomac 1H,2.916666667,6672,3583,100,1.52,0.730215827,7977.85,215,4141,24
Potomac 1H,2.958333333,7080,3578,100,1.638,0.728813559,7929.83,210,4351,24
Potomac 1H,3,6936,3569,100,1.59,0.730103806,7939.95,217,4568,24
Potomac 1H,3.041666667,6504,3544,100,1.63,0.730627306,7900.71,209,4777,24
Potomac 1H,3.083333333,6840,3536,100,1.649,0.729824561,7885.27,211,4988,24
Potomac 1H,3.125,6432,3531,100,1.667,0.731343284,7876.76,218,5206,24
Potomac 1H,3.166666667,6336,3529,100,1.468,0.708333333,7886.04,191,5397,24
Potomac 1H,3.208333333,6696,3518,100,1.897,0.756272401,7862.72,193,5590,24
Potomac 1H,3.25,6456,3513,100,1.63,0.728624535,7863.83,212,5802,24
Potomac 1H,3.291666667,6528,3488,100,1.63,0.731617647,7846.66,142,5944,24
Potomac 1H,3.333333333,7632,3484,100,1.628,0.729559748,7842.08,148,6092,26
Potomac 1H,3.375,6960,3476,100,1.654,0.731034483,7826.4,183,6275,26
Potomac 1H,3.416666667,6768,3469,100,1.628,0.723404255,7807.32,202,6477,26
Potomac 1H,3.458333333,6648,3460,100,1.811,0.732851986,7763.05,252,6729,26
Potomac 1H,3.5,7272,3450,100,1.659,0.729372937,7795.12,233,6962,26
Potomac 1H,3.541666667,7080,3427,100,1.605,0.725423729,7779.07,225,7187,26
Potomac 1H,3.583333333,6984,3421,100,1.679,0.711340206,7710.31,230,7417,26
Potomac 1H,3.625,7272,3397,100,1.642,0.732673267,7755.82,215,7632,26
Potomac 1H,3.666666667,7632,3408,100,1.733,0.729559748,7729.81,200,7832,26
Potomac 1H,3.708333333,7440,3397,100,1.671,0.725806452,7728.46,195,8027,26
Potomac 1H,3.75,6864,3394,100,1.705,0.727272727,7715.85,205,8232,26
Potomac 1H,3.791666667,6984,3382,100,1.827,0.742268041,7706.44,325,8557,26
Potomac 1H,3.833333333,7512,3372,100,1.678,0.722044728,7691.02,250,8807,26
Potomac 1H,3.875,7440,3364,100,1.726,0.729032258,7685.28,400,9207,26
Potomac 1H,3.916666667,6960,3361,100,1.709,0.727586207,7682.2,350,9557,26
Potomac 1H,3.958333333,7632,3353,100,1.735,0.738993711,7699.08,337,9894,26
Potomac 1H,4,7152,3351,100,1.775,0.731543624,7661.97,314,10208,26
Potomac 1H,4.041666667,7320,3350,100,1.687,0.727868852,7680.41,310,10518,26
Potomac 1H,4.083333333,7392,3341,100,1.768,0.733766234,7661.02,289,10807,26
Potomac 1H,4.125,6936,3336,100,1.731,0.730103806,7656.32,275,11082,26
Potomac 1H,4.166666667,7224,3332,100,1.741,0.73089701,7652.15,271,11353,26
Potomac 1H,4.208333333,7440,3322,100,1.694,0.725806452,7644.56,282,11635,26
Potomac 1H,4.25,7296,3319,100,1.732,0.730263158,7640.41,263,11898,26
Potomac 1H,4.291666667,7176,3316,100,1.716,0.72909699,7639.04,253,12151,26
Potomac 1H,4.333333333,7056,3309,100,1.704,0.724489796,7623.11,231,12382,26
Potomac 1H,4.375,7128,3302,100,1.741,0.727272727,7611.51,230,12612,26
Potomac 1H,4.416666667,6816,3304,100,1.714,0.728873239,7625.7,214,12826,26
Potomac 1H,4.458333333,7392,3290,100,1.682,0.724025974,7611.16,180,13006,26
Potomac 1H,4.5,7104,3282,100,2.041,0.753378378,7575.18,175,13181,26
Potomac 1H,4.541666667,7176,3279,100,1.822,0.755852843,7642.83,200,13381,26
Potomac 1H,4.583333333,6408,3279,100,1.667,0.707865169,7559.42,215,13596,26
Potomac 1H,4.625,7224,3276,100,1.699,0.724252492,7591.21,300,13896,26
Potomac 1H,4.666666667,7032,3254,100,1.788,0.726962457,7546.33,225,14121,26
Potomac 1H,4.708333333,6912,3251,100,1.705,0.729166667,7575.96,250,14371,26
Potomac 1H,4.75,7152,3249,100,1.728,0.728187919,7564.48,350,14721,26
Potomac 1H,4.791666667,6864,3243,100,1.75,0.734265734,7566.9,240,14961,26
Potomac 1H,4.833333333,7320,3241,100,1.682,0.721311475,7553.88,305,15266,26
Potomac 1H,4.875,7056,3235,100,1.779,0.738095238,7560.71,400,15666,26
Potomac 1H,4.916666667,6816,3247,100,1.734,0.721830986,7542.26,320,15986,24
Potomac 1H,4.958333333,6648,3241,100,1.75,0.725631769,7540.67,326,16312,24
Potomac 1H,5,6432,3236,100,1.75,0.731343284,7550.56,319,16631,24
Potomac 1H,5.041666667,6408,3236,100,1.722,0.730337079,7556.83,274,16905,24
Potomac 1H,5.083333333,6600,3236,100,1.712,0.734545455,7572.06,262,17167,24
Potomac 1H,5.125,6528,3239,100,1.74,0.731617647,7557.84,178,17345,24
Potomac 1H,5.166666667,6312,3234,100,1.771,0.733840304,7548.38,130,17475,24
Potomac 1H,5.208333333,6768,3211,100,1.711,0.730496454,7536.49,117,17592,24
Potomac 1H,5.25,7272,3208,100,1.704,0.732673267,7543.26,121,17713,26
Potomac 1H,5.291666667,7032,3204,100,1.762,0.726962457,7503.92,115,17828,26
Potomac 1H,5.333333333,6912,3206,100,1.747,0.725694444,7507.03,149,17977,26
Potomac 1H,5.375,7320,3202,100,1.776,0.721311475,7482.86,132,18109,26
Potomac 1H,5.416666667,6792,3188,100,1.595,0.720848057,7526.98,137,18246,26
Potomac 1H,5.458333333,7056,3188,100,1.831,0.717687075,7440.02,125,18371,26
Potomac 1H,5.5,7800,3163,100,1.685,0.716923077,7463.66,180,18551,28
Potomac 1H,5.541666667,7560,3167,100,1.613,0.704761905,7460.61,185,18736,28
Potomac 1H,5.583333333,7632,3147,100,1.744,0.716981132,7426.87,200,18936,28
Potomac 1H,5.625,7896,3132,100,1.753,0.717325228,7410.44,190,19126,28
Potomac 1H,5.666666667,7992,3117,100,1.728,0.723723724,7421.09,200,19326,28
Potomac 1H,5.708333333,8208,3164,100,1.745,0.725146199,7468.05,190,19516,28
Potomac 1H,5.75,7896,3093,100,1.775,0.729483283,7396.44,210,19726,30
Potomac 1H,5.791666667,8400,3078,100,1.781,0.725714286,7370.75,200,19926,31
Potomac 1H,5.833333333,8640,3065,100,1.752,0.719444444,7351.02,215,20141,32
Potomac 1H,5.875,8088,3056,100,1.772,0.700296736,7281.75,210,20351,32
Potomac 1H,5.916666667,8616,3043,100,1.76,0.710306407,7301.23,205,20556,32
Potomac 1H,5.958333333,8784,3031,100,1.804,0.721311475,7304.65,216,20772,32
Potomac 1H,6,8808,3031,100,1.779,0.716621253,7300.29,208,20980,32
Potomac 1H,6.041666667,9744,3014,100,1.767,0.714285714,7284.99,210,21190,32
Potomac 1H,6.083333333,7848,3013,100,1.785,0.71559633,7273.4,213,21403,32
Potomac 1H,6.125,8040,3015,100,1.726,0.71641791,7298.2,200,21603,32
Potomac 1H,6.166666667,8040,2970,100,1.753,0.710447761,7227.02,207,21810,32
Potomac 1H,6.208333333,9216,2968,100,1.741,0.71875,7256.1,183,21993,32
Potomac 1H,6.25,8544,2959,100,1.77,0.719101124,7235.17,161,22154,32
Potomac 1H,6.291666667,8568,2955,100,1.735,0.714285714,7230.05,167,22321,32
Potomac 1H,6.333333333,8688,2953,100,1.765,0.718232044,7228.92,213,22534,32
Potomac 1H,6.375,8136,2953,100,1.792,0.716814159,7213.94,222,22756,32
Potomac 1H,6.416666667,8736,2941,100,1.74,0.714285714,7214.68,219,22975,33
Potomac 1H,6.458333333,8616,2914,100,1.784,0.715877437,7175.84,185,23160,33
Potomac 1H,6.5,8928,2901,100,1.743,0.717741935,7182.68,210,23370,33
Potomac 1H,6.541666667,9096,2891,100,1.771,0.712401055,7149.2,225,23595,33
Potomac 1H,6.583333333,8952,2877,100,1.776,0.713136729,7134.46,215,23810,33
Potomac 1H,6.625,8712,2877,100,1.769,0.713498623,7136.84,300,24110,33
Potomac 1H,6.666666667,8736,2866,100,1.798,0.714285714,7116.37,275,24385,33
Potomac 1H,6.708333333,8640,2857,100,1.771,0.708333333,7099.86,246,24631,33
Potomac 1H,6.75,8592,2849,100,1.738,0.712290503,7114.96,228,24859,33
Potomac 1H,6.791666667,8688,2845,100,1.812,0.720994475,7108.23,237,25096,33
Potomac 1H,6.833333333,9168,2827,100,1.964,0.706806283,6994.57,208,25304,33
Potomac 1H,6.875,8640,2835,100,1.779,0.711111111,7081.91,210,25514,31
Potomac 1H,6.916666667,7968,2847,100,1.779,0.713855422,7099.23,318,25832,31
Potomac 1H,6.958333333,7992,2837,100,1.792,0.711711712,7078.8,326,26158,30
Potomac 1H,7,8688,2827,100,1.777,0.715469613,7086.32,311,26469,30
Potomac 1H,7.041666667,6888,2835,100,1.772,0.724738676,7117.75,301,26770,30
Potomac 1H,7.083333333,7896,2818,100,1.761,0.720364742,7094.6,263,27033,30
Potomac 1H,7.125,7536,2823,100,1.802,0.72611465,7099.13,248,27281,30
Potomac 1H,7.166666667,8160,2824,100,1.75,0.729411765,7130.04,230,27511,30
Potomac 1H,7.208333333,7680,2825,100,1.767,0.73125,7129.02,195,27706,30
Potomac 1H,7.25,7824,2815,100,1.775,0.726993865,7104.79,190,27896,30
Potomac 1H,7.291666667,7824,2812,100,1.775,0.726993865,7101.71,182,28078,30
Potomac 1H,7.333333333,7632,2809,100,1.816,0.726415094,7081.25,188,28266,30
Potomac 1H,7.375,7872,2809,100,1.767,0.725609756,7097.61,192,28458,30
Potomac 1H,7.416666667,7776,2807,100,1.778,0.722222222,7080.57,201,28659,30
Potomac 1H,7.458333333,7752,2803,100,1.71,0.712074303,7073.86,185,28844,30
Potomac 1H,7.5,8040,2800,100,1.806,0.72238806,7065.34,178,29022,30
Potomac 1H,7.541666667,8184,2786,100,1.723,0.724340176,7086.25,172,29194,30
Potomac 1H,7.583333333,7656,2783,100,1.833,0.717868339,7023.46,164,29358,30
Potomac 1H,7.625,8064,2784,100,1.768,0.717261905,7047.62,176,29534,30
Potomac 1H,7.666666667,7848,2773,100,1.785,0.71559633,7023.61,190,29724,30
Potomac 1H,7.708333333,7800,2766,100,1.777,0.710769231,7005.85,182,29906,30
Potomac 1H,7.75,8136,2761,100,1.83,0.722713864,7016.66,174,30080,30
Potomac 1H,7.791666667,7776,2754,100,1.84,0.709876543,6966.11,168,30248,30
Potomac 1H,7.833333333,8256,2749,100,1.883,0.726744186,6995.38,177,30425,30
Potomac 1H,7.875,8040,2796,100,1.826,0.725373134,7061.25,180,30605,30
Potomac 1H,7.916666667,7824,2740,100,1.758,0.708588957,6979.75,172,30777,31
Potomac 1H,7.958333333,8064,2736,100,1.802,0.714285714,6975.04,183,30960,31
Potomac 1H,8,8088,2730,100,1.755,0.709198813,6972.95,199,31159,31
Potomac 1H,8.041666667,7968,2725,100,1.8,0.713855422,6962.82,191,31350,31
Potomac 1H,8.083333333,7776,2720,100,1.766,0.709876543,6959.57,180,31530,31
Potomac 1H,8.125,7968,2715,100,1.76,0.710843373,6959.69,173,31703,31
Potomac 1H,8.166666667,7848,2710,100,1.747,0.709480122,6955.01,166,31869,31
Potomac 1H,8.208333333,7944,2686,100,1.691,0.70694864,6945.25,142,32011,31
Potomac 1H,8.25,8352,2676,100,1.673,0.709770115,6950.18,150,32161,33
Potomac 1H,8.291666667,8640,2675,100,1.743,0.708333333,6918.25,196,32357,33
Potomac 1H,8.333333333,8280,2663,100,1.802,0.707246377,6879.13,175,32532,33
Potomac 1H,8.375,8616,2643,100,1.771,0.707520891,6871.21,141,32673,33
Potomac 1H,8.416666667,8928,2633,100,1.773,0.704301075,6852.67,136,32809,35
Potomac 1H,8.458333333,8904,2609,100,1.8,0.703504043,6814.17,148,32957,35
Potomac 1H,8.5,8352,2605,100,1.771,0.698275862,6804.06,169,33126,35
Potomac 1H,8.541666667,9432,2597,100,1.786,0.702290076,6805.7,189,33315,35
Potomac 1H,8.583333333,9144,2589,100,1.784,0.708661417,6813.95,190,33505,35
Potomac 1H,8.625,8376,2577,100,1.79,0.699140401,6768.72,172,33677,35
Potomac 1H,8.666666667,9024,2566,100,1.951,0.72606383,6776.78,178,33855,35
Potomac 1H,8.708333333,8664,2552,100,1.783,0.706371191,6767.22,180,34035,35
Potomac 1H,8.75,8352,2553,100,1.692,0.692528736,6765.14,175,34210,35
Potomac 1H,8.791666667,8760,2544,100,1.971,0.720547945,6728.32,180,34390,35
Potomac 1H,8.833333333,9456,2536,100,1.574,0.672588832,6750.7,171,34561,35
Potomac 1H,8.875,8568,2523,100,1.94,0.719887955,6713.69,130,34691,35
Potomac 1H,8.916666667,9048,2516,100,1.777,0.702917772,6722.23,150,34841,36
Potomac 1H,8.958333333,9120,2506,100,1.781,0.7,6702.65,176,35017,36
Potomac 1H,9,8952,2500,100,1.829,0.702412869,6683.27,146,35163,36
Potomac 1H,9.041666667,8712,2491,100,1.761,0.699724518,6691.64,149,35312,38
Potomac 1H,9.083333333,9192,2463,100,1.814,0.704960836,6657.51,177,35489,38
Potomac 1H,9.125,9336,2454,100,1.793,0.701799486,6647.6,206,35695,38
Potomac 1H,9.166666667,9336,2442,100,1.778,0.699228792,6633.39,202,35897,38
Potomac 1H,9.208333333,9240,2455,100,1.802,0.698701299,6635.05,216,36113,38
Potomac 1H,9.25,9504,2406,100,1.76,0.694444444,6588.31,234,36347,38
Potomac 1H,9.291666667,9264,2450,100,1.765,0.702072539,6654.06,580,36927,36
Potomac 1H,9.333333333,8496,2460,100,1.84,0.700564972,6628.41,465,37392,36
Potomac 1H,9.375,8160,2451,100,1.804,0.7,6629.06,242,37634,36
Potomac 1H,9.416666667,8520,2445,100,1.75,0.707042254,6666.09,248,37882,36
Potomac 1H,9.458333333,8568,2439,100,1.808,0.708683473,6641.83,210,38092,36
Potomac 1H,9.5,8472,2435,100,1.777,0.708215297,6647.12,188,38280,36
Potomac 1H,9.541666667,8256,2430,100,1.818,0.712209302,6635.75,176,38456,36
Potomac 1H,9.583333333,8304,2425,100,1.78,0.710982659,6642.4,140,38596,36
Potomac 1H,9.625,8160,2422,100,1.8,0.705882353,6615.83,120,38716,36
Potomac 1H,9.666666667,8784,2409,100,1.685,0.704918033,6649.04,145,38861,37
Potomac 1H,9.708333333,8928,2408,100,1.83,0.715053763,6618.72,152,39013,37
Potomac 1H,9.75,8352,2405,100,1.777,0.704022989,6603.35,120,39133,37
Potomac 1H,9.791666667,8664,2392,100,1.692,0.703601108,6622.85,135,39268,38
Potomac 1H,9.833333333,8736,2386,100,1.933,0.714285714,6551.61,142,39410,38
Potomac 1H,9.875,8904,2372,100,1.818,0.703504043,6550.84,100,39510,38
Potomac 1H,9.916666667,8784,2367,100,1.806,0.704918033,6553.27,115,39625,39
Potomac 1H,9.958333333,8760,2359,100,1.835,0.701369863,6522.67,190,39815,39
Potomac 1H,10,9120,2352,100,0.913,0.697368421,6907.75,183,39998,39
Potomac 1H,10.04166667,8664,2344,100,1.798,0.698060942,6512.24,171,40169,39
Potomac 1H,10.08333333,8832,2338,100,1.784,0.698369565,6512.6,176,40345,39
Potomac 1H,10.125,8784,2330,100,1.764,0.699453552,6514.31,149,40494,39
Potomac 1H,10.16666667,8760,2324,100,1.789,0.701369863,6503.6,142,40636,39
Potomac 1H,10.20833333,8952,2307,100,1.786,0.699731903,6482.77,136,40772,40
Potomac 1H,10.25,9024,2306,100,1.779,0.699468085,6483.93,162,40934,40
Potomac 1H,10.29166667,9048,2287,100,1.789,0.697612732,6453.23,183,41117,40
Potomac 1H,10.33333333,9024,2282,100,1.77,0.699468085,6461.49,141,41258,40
Potomac 1H,10.375,9024,2278,100,1.812,0.70212766,6447.17,135,41393,40
Potomac 1H,10.41666667,8904,2257,100,1.775,0.700808625,6434.26,145,41538,41
Potomac 1H,10.45833333,9360,2249,100,1.786,0.7,6421.24,150,41688,41
Potomac 1H,10.5,9576,2228,100,1.782,0.701754386,6405.86,142,41830,42
Potomac 1H,10.54166667,9312,2218,100,1.81,0.701030928,6379.61,163,41993,42
Potomac 1H,10.58333333,9096,2208,100,1.783,0.683377309,6328.33,136,42129,42
Potomac 1H,10.625,9480,2201,100,1.797,0.701265823,6367.49,128,42257,42
Potomac 1H,10.66666667,9480,2171,100,1.792,0.696202532,6321.17,135,42392,42
Potomac 1H,10.70833333,9576,2172,100,1.815,0.701754386,6329.3,183,42575,44
Potomac 1H,10.75,9600,2158,100,1.839,0.705,6314.07,240,42815,44
Potomac 1H,10.79166667,9648,2157,100,1.828,0.696517413,6292.15,228,43043,44
Potomac 1H,10.83333333,9624,2130,100,1.882,0.703241895,6259.21,190,43233,44
Potomac 1H,10.875,9456,2115,100,1.78,0.700507614,6276.09,250,43483,44
Potomac 1H,10.91666667,9624,2126,100,1.763,0.705735661,6311.66,223,43706,44
Potomac 1H,10.95833333,9816,2121,100,1.822,0.711491443,6299.33,234,43940,44
Potomac 1H,11,9264,2097,100,1.825,0.704663212,6248.08,230,44170,44
Potomac 1H,11.04166667,9840,2090,100,1.809,0.719512195,6293.25,243,44413,44
Potomac 1H,11.08333333,9336,2108,100,1.786,0.712082262,6299.52,262,44675,44
Potomac 1H,11.125,9744,2104,100,1.819,0.714285714,6289.36,268,44943,44
Potomac 1H,11.16666667,9288,2101,100,1.812,0.710594315,6275.95,219,45162,44
Potomac 1H,11.20833333,9504,2100,100,1.817,0.70959596,6271.09,265,45427,44
Potomac 1H,11.25,9360,2087,100,1.805,0.71025641,6262.53,215,45642,44
Potomac 1H,11.29166667,9384,2090,100,1.789,0.708439898,6266.94,197,45839,44
Potomac 1H,11.33333333,9576,2081,100,1.828,0.709273183,6243.85,184,46023,44
Potomac 1H,11.375,9264,2076,100,1.765,0.702072539,6242.36,179,46202,44
Potomac 1H,11.41666667,9240,2080,100,1.796,0.706493506,6246.99,146,46348,44
Potomac 1H,11.45833333,9528,2062,100,1.771,0.702770781,6227.69,180,46528,44
Potomac 1H,11.5,9432,2059,100,1.802,0.704834606,6216.1,220,46748,44
Potomac 1H,11.54166667,9384,2054,100,1.765,0.705882353,6229.24,235,46983,44
Potomac 1H,11.58333333,9240,2078,100,1.858,0.706493506,6218.02,310,47293,44
Potomac 1H,11.625,9408,2044,100,1.789,0.709183673,6216.74,262,47555,44
Potomac 1H,11.66666667,9144,2041,100,1.807,0.700787402,6179.81,250,47805,44
Potomac 1H,11.70833333,9432,2052,100,1.798,0.697201018,6186.93,263,48068,44
Potomac 1H,11.75,9048,2028,100,1.823,0.700265252,6157.02,370,48438,44
Potomac 1H,11.79166667,9360,2033,100,1.795,0.7,6174.43,285,48723,44
Potomac 1H,11.83333333,9096,2021,100,1.812,0.691292876,6126.98,258,48981,44
Potomac 1H,11.875,9288,2023,100,1.819,0.700258398,6154.08,330,49311,44
Potomac 1H,11.91666667,9312,2020,100,1.798,0.706185567,6177.46,270,49581,44
Potomac 1H,11.95833333,9144,2017,100,1.867,0.703412073,6135.5,265,49846,44
Potomac 1H,12,9096,2012,100,1.805,0.701846966,6150.9,253,50099,44
Potomac 1H,12.04166667,8976,2007,100,1.814,0.697860963,6128.4,197,50296,44
Potomac 1H,12.08333333,9096,2004,100,1.805,0.701846966,6141.92,148,50444,44
Potomac 1H,12.125,9000,2001,100,1.821,0.701333333,6128.88,141,50585,44
Potomac 1H,12.16666667,9456,1973,100,1.798,0.697969543,6099.08,192,50777,46
Potomac 1H,12.20833333,9432,1970,100,1.814,0.699745547,6094.18,290,51067,46
Potomac 1H,12.25,9216,1964,100,1.797,0.692708333,6073.24,306,51373,46
Potomac 1H,12.29166667,9360,1954,100,1.814,0.697435897,6069.07,279,51652,46
Potomac 1H,12.33333333,9312,1952,100,1.798,0.693298969,6061.34,242,51894,46
Potomac 1H,12.375,9312,1945,100,1.79,0.693298969,6056.67,250,52144,46
Potomac 1H,12.41666667,9096,1940,100,1.819,0.693931398,6038.45,235,52379,46
Potomac 1H,12.45833333,9528,1909,100,1.787,0.692695214,6014.79,255,52634,46
Potomac 1H,12.5,9048,1917,100,1.843,0.694960212,6003.67,221,52855,46
Potomac 1H,12.54166667,9312,1915,100,1.788,0.695876289,6030.61,218,53073,46
Potomac 1H,12.58333333,8928,1909,100,1.781,0.693548387,6016.79,190,53263,46
Potomac 1H,12.625,9264,1901,100,1.863,0.696891192,5982.37,200,53463,46
Potomac 1H,12.66666667,9216,1892,100,1.819,0.697916667,5994.05,189,53652,46
Potomac 1H,12.70833333,9168,1890,100,1.828,0.696335079,5983.27,171,53823,46
Potomac 1H,12.75,9024,1889,100,1.826,0.694148936,5975.95,240,54063,46
Potomac 1H,12.79166667,9288,1877,100,1.807,0.69250646,5966.52,201,54264,46
Potomac 1H,12.83333333,9120,1877,100,1.843,0.697368421,5964.87,189,54453,46
Potomac 1H,12.875,9000,1871,100,1.8,0.693333333,5963.5,163,54616,46
Potomac 1H,12.91666667,9144,1861,100,1.828,0.695538058,5947.33,171,54787,46
Potomac 1H,12.95833333,8880,1864,100,1.838,0.7,5958.44,186,54973,46
Potomac 1H,13,8832,1861,100,1.821,0.695652174,5949.12,180,55153,46
Potomac 1H,13.04166667,9096,1855,100,1.809,0.696569921,5951,173,55326,46
Potomac 1H,13.08333333,8736,1851,100,1.862,0.700549451,5933.11,192,55518,46
Potomac 1H,13.125,8952,1850,100,1.814,0.697050938,5943.85,197,55715,46
Potomac 1H,13.16666667,9000,1846,100,1.807,0.696,5939.31,179,55894,46
Potomac 1H,13.20833333,8856,1836,100,1.812,0.696476965,5926.34,177,56071,46
Potomac 1H,13.25,8904,1832,100,1.788,0.69541779,5928.9,171,56242,46
Potomac 1H,13.29166667,8832,1825,100,1.804,0.695652174,5914.39,143,56385,46
Potomac 1H,13.33333333,8808,1827,100,1.802,0.697547684,5922.94,140,56525,46
Potomac 1H,13.375,8928,1867,100,1.807,0.693548387,5956.24,165,56690,47
Potomac 1H,13.41666667,8880,1872,100,1.812,0.697297297,5970.52,183,56873,47
Potomac 1H,13.45833333,9048,1805,100,1.81,0.692307692,5878.34,179,57052,47
Potomac 1H,13.5,9264,1804,100,1.805,0.694300518,5886.09,186,57238,47
Potomac 1H,13.54166667,9000,1793,100,1.843,0.693333333,5851.6,157,57395,47
Potomac 1H,13.58333333,9024,1788,100,1.78,0.710106383,5925.86,150,57545,47
Potomac 1H,13.625,8784,1774,100,1.788,0.691256831,5847.02,141,57686,47
Potomac 1H,13.66666667,8904,1779,100,1.839,0.698113208,5850.36,130,57816,47
Potomac 1H,13.70833333,9312,1758,100,1.839,0.695876289,5820.84,139,57955,49
Potomac 1H,13.75,9048,1749,100,1.835,0.694960212,5807.85,160,58115,49
Potomac 1H,13.79166667,9120,1755,100,1.814,0.689473684,5808.26,172,58287,49
Potomac 1H,13.83333333,9192,1746,100,1.822,0.691906005,5801.55,152,58439,49
Potomac 1H,13.875,8952,1740,100,1.819,0.689008043,5784.65,160,58599,49
Potomac 1H,13.91666667,9096,1739,100,1.798,0.686015831,5786.03,151,58750,49
Potomac 1H,13.95833333,9024,1737,100,1.843,0.694148936,5786.17,163,58913,49
Potomac 1H,14,8832,1727,100,1.783,0.6875,5781.35,159,59072,49
Potomac 1H,14.04166667,8928,1717,100,1.833,0.693548387,5764.27,157,59229,49
Potomac 1H,14.08333333,9120,1713,100,1.803,0.692105263,5770.59,169,59398,49
Potomac 1H,14.125,8808,1709,100,1.823,0.692098093,5754.13,149,59547,49
Potomac 1H,14.16666667,8928,1706,100,1.81,0.688172043,5745.24,145,59692,49
Potomac 1H,14.20833333,9096,1688,100,1.795,0.691292876,5740.11,151,59843,51
Potomac 1H,14.25,9120,1685,100,1.797,0.689473684,5730.37,158,60001,51
Potomac 1H,14.29166667,9240,1677,100,1.817,0.688311688,5707.6,185,60186,51
Potomac 1H,14.33333333,9000,1672,100,1.805,0.685333333,5696.91,210,60396,51
Potomac 1H,14.375,8856,1667,100,1.835,0.688346883,5685.67,216,60612,51
Potomac 1H,14.41666667,9048,1664,100,1.803,0.689655172,5702.42,208,60820,51
